"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"26/02/2019","75,00","76,00","76,00","75,00","5,70K","-1,32%"
"25/02/2019","76,00","76,00","77,00","76,00","0,55K","1,33%"
"22/02/2019","75,00","76,00","76,00","75,00","1,22K","-2,60%"
"21/02/2019","77,00","76,00","77,00","76,00","0,44K","0,00%"
"20/02/2019","77,00","77,00","77,00","76,00","0,68K","0,00%"
"19/02/2019","77,00","76,00","77,00","76,00","0,16K","1,32%"
"18/02/2019","76,00","77,00","77,00","76,00","0,57K","-1,30%"
"15/02/2019","77,00","75,00","77,00","75,00","0,12K","0,00%"
"14/02/2019","77,00","76,00","77,00","75,00","3,22K","0,00%"
"13/02/2019","77,00","75,00","77,00","75,00","3,09K","2,67%"
"12/02/2019","75,00","75,00","75,00","75,00","8,06K","0,00%"
"11/02/2019","75,00","77,00","77,00","75,00","3,23K","-3,85%"
"08/02/2019","78,00","78,00","78,00","76,00","0,83K","0,00%"
"07/02/2019","78,00","77,00","78,00","76,00","2,94K","2,63%"
"06/02/2019","76,00","76,00","77,00","76,00","0,25K","0,00%"
"05/02/2019","76,00","77,00","78,00","76,00","2,78K","-2,56%"
"04/02/2019","78,00","77,00","79,00","77,00","0,57K","0,00%"
"01/02/2019","78,00","78,00","78,00","76,00","9,57K","1,30%"
"31/01/2019","77,00","79,00","79,00","76,00","22,99K","-1,28%"
"30/01/2019","78,00","79,00","79,00","76,00","1,47K","0,00%"
"29/01/2019","78,00","75,00","79,00","75,00","5,18K","5,41%"
"28/01/2019","74,00","77,00","77,00","74,00","0,72K","-1,33%"
"25/01/2019","75,00","75,00","77,00","74,00","0,35K","0,00%"
"24/01/2019","75,00","76,00","76,00","74,00","9,34K","-1,32%"
"23/01/2019","76,00","77,00","77,00","76,00","4,28K","-1,30%"
"22/01/2019","77,00","77,00","77,00","76,00","2,40K","0,00%"
"21/01/2019","77,00","79,00","79,00","77,00","3,20K","-1,28%"
"18/01/2019","78,00","78,00","79,00","78,00","1,94K","0,00%"
"17/01/2019","78,00","78,00","79,00","78,00","2,87K","0,00%"
"16/01/2019","78,00","80,00","80,00","78,00","0,55K","-1,27%"
"15/01/2019","79,00","78,00","80,00","78,00","1,04K","1,28%"
"14/01/2019","78,00","78,00","79,00","78,00","0,38K","0,00%"
"10/01/2019","78,00","78,00","79,00","78,00","2,25K","0,00%"
"09/01/2019","78,00","78,00","79,00","78,00","1,20K","0,00%"
"08/01/2019","78,00","80,00","82,00","78,00","3,77K","1,30%"
"07/01/2019","77,00","77,00","80,00","77,00","2,18K","0,00%"
"04/01/2019","77,00","80,00","83,00","76,00","12,08K","-8,33%"
"03/01/2019","84,00","88,00","88,00","83,00","10,01K","-2,33%"
"02/01/2019","86,00","86,00","89,00","84,00","12,38K","1,18%"
"31/12/2018","85,00","84,00","86,00","82,00","23,95K","0,00%"
"28/12/2018","85,00","81,00","85,00","79,00","41,30K","6,25%"
"27/12/2018","80,00","76,00","80,00","76,00","13,49K","5,26%"
"26/12/2018","76,00","75,00","76,00","75,00","4,45K","1,33%"
"25/12/2018","75,00","75,00","76,00","75,00","21,77K","0,00%"
"24/12/2018","75,00","75,00","76,00","75,00","5,97K","0,00%"
"21/12/2018","75,00","75,00","77,00","75,00","4,33K","1,35%"
"20/12/2018","74,00","74,00","76,00","73,00","25,03K","-5,13%"
"19/12/2018","78,00","79,00","79,00","78,00","2,67K","0,00%"
"18/12/2018","78,00","78,00","79,00","76,00","4,50K","2,63%"
"17/12/2018","76,00","75,00","79,00","75,00","7,09K","0,00%"
"14/12/2018","76,00","77,00","77,00","76,00","3,54K","-2,56%"
"13/12/2018","78,00","77,00","78,00","76,00","1,44K","2,63%"
"12/12/2018","76,00","80,00","80,00","75,00","27,27K","-3,80%"
"11/12/2018","79,00","79,00","80,00","79,00","4,31K","-1,25%"
"10/12/2018","80,00","83,00","83,00","79,00","13,08K","-3,61%"
"07/12/2018","83,00","82,00","83,00","78,00","30,29K","5,06%"
"06/12/2018","79,00","75,00","79,00","74,00","64,94K","8,22%"
"05/12/2018","73,00","72,00","73,00","72,00","202,51K","-7,59%"
"04/12/2018","79,00","87,00","88,00","79,00","22,36K","-10,23%"
"03/12/2018","88,00","88,00","89,00","87,00","27,52K","2,33%"
"30/11/2018","86,00","88,00","88,00","86,00","76,61K","-1,15%"
"29/11/2018","87,00","88,00","89,00","87,00","3,75K","-1,14%"
"28/11/2018","88,00","89,00","89,00","86,00","2,04K","1,15%"
"27/11/2018","87,00","87,00","90,00","87,00","1,48K","-1,14%"
"26/11/2018","88,00","86,00","88,00","84,00","4,36K","2,33%"
"23/11/2018","86,00","90,00","90,00","86,00","7,66K","-5,49%"
"22/11/2018","91,00","92,00","93,00","90,00","1,71K","-1,09%"
"19/11/2018","92,00","90,00","94,00","90,00","5,56K","0,00%"
"16/11/2018","92,00","92,00","96,00","89,00","22,84K","1,10%"
"15/11/2018","91,00","89,00","93,00","89,00","21,94K","3,41%"
"14/11/2018","88,00","85,00","89,00","85,00","12,46K","3,53%"
"13/11/2018","85,00","85,00","86,00","85,00","6,20K","0,00%"
